drug_name	adverse_event	direction	log_ratio	ror_female	ror_male	n_female	n_male	total_reports
ERENUMAB	Vomiting	female_higher	0.8894088014214334	1.1244249824239152	0.4620246551636914	1016	46	1062
ABATACEPT	Condition aggravated	female_higher	0.8891176415525661	5.1302683994638425	2.1086339818058883	6706	443	7149
CLONIDINE	Hypertension	female_higher	0.8890384078516713	13.090299794612994	5.380778543413213	825	216	1041
VITAMIN B9	Nausea	female_higher	0.8886718143713135	4.1065998909160095	1.6886402083270065	1871	116	1987
PARACETAMOL	Liver injury	female_higher	0.888503260984328	29.795617931207776	12.254069334828433	1912	404	2316
HYDROXYCHLOROQUINE	Therapeutic product effect incomplete	female_higher	0.8884513945161359	12.883699861803212	5.298965120774276	1899	193	2092
PARACETAMOL	Fall	female_higher	0.8882044079506268	1.109122662790103	0.45628617067540866	1427	233	1660
HYDROXYCHLOROQUINE	Mobility decreased	female_higher	0.8877695939473602	18.97979613125799	7.811566015785342	2969	235	3204
TOCILIZUMAB	Dyspnoea	female_higher	0.8876845307721808	2.431472768287055	1.0008129507393504	4752	487	5239
TOCILIZUMAB	Joint stiffness	female_higher	0.8869462267447612	14.592764996395747	6.010930915347944	1440	110	1550
METHOTREXATE	Mobility decreased	female_higher	0.886753986408167	8.305870262013418	3.421943070086869	4217	600	4817
PANTOPRAZOLE	Headache	female_higher	0.8863648552337939	1.8264639096357753	0.7527794061079741	2433	390	2823
ABATACEPT	Therapeutic product effect incomplete	female_higher	0.8853479775865203	5.708469262383391	2.355146491514407	2016	134	2150
ALENDRONIC ACID	Psoriatic arthropathy	female_higher	0.8853266663078077	46.612291060745875	19.231269935629268	2643	66	2709
ETANERCEPT	Ill-defined disorder	female_higher	0.8852302427558912	5.918633790339297	2.442141701549647	3788	452	4240
FUMARIC ACID	Central nervous system lesion	male_higher	-0.8851300354251999	12.600435469146024	30.534628792953075	874	342	1216
SULFASALAZINE	Gastrointestinal disorder	female_higher	0.8850202271951821	20.976068804367266	8.656945787735808	2538	176	2714
PANTOPRAZOLE	Abdominal pain upper	female_higher	0.8848746501105287	3.9711366841301468	1.6391498479440363	1625	302	1927
TOCILIZUMAB	Chest pain	female_higher	0.88446986577008	3.1484551420707203	1.3001011065053814	1860	187	2047
COBICISTAT;ELVITEGRAVIR;EMTRICITABINE;TENOFOVIR	Bone loss	female_higher	0.8843266998557668	442.77794906239313	182.8638159873501	553	1522	2075
QUETIAPINE	Pyrexia	female_higher	0.8842092477750879	1.9004360011452817	0.7849573344931784	1170	373	1543
OXYCODONE	Malaise	female_higher	0.8838059621796519	0.962877090549312	0.3978678080933089	1843	633	2476
HYDROCORTISONE	Condition aggravated	female_higher	0.8837056828155234	12.796083028599696	5.287964704507052	2261	479	2740
CELECOXIB	Rash	female_higher	0.8835328857241814	4.53107074987952	1.872782690299671	2407	288	2695
OMEPRAZOLE	Fall	female_higher	0.8831389052347604	1.9211876690101646	0.794378419166195	1416	316	1732
ERENUMAB	Arthralgia	female_higher	0.8831388372424569	1.134640487722085	0.46915457182107956	1007	44	1051
ALENDRONIC ACID	Lower limb fracture	female_higher	0.8822760751891661	36.0088357100853	14.901893263497113	1059	20	1079
OXYMORPHONE	Drug dependence	female_higher	0.881983238425903	43.43495546625366	17.980382527591818	1140	1278	2418
CICLESONIDE	Asthma	male_higher	-0.881880857434159	319.0539869926758	770.6552940204435	2293	1622	3915
CERTOLIZUMAB	Dyspepsia	female_higher	0.8818493161521812	3.237369269398414	1.3403244747009275	1286	86	1372
PREGABALIN	Swelling	female_higher	0.881662396734799	3.9596457673868377	1.6396653593696056	1641	194	1835
HYDROXYCHLOROQUINE SULFATE	Synovitis	male_higher	-0.8803209763743043	191.24308494128303	461.2159129947503	1608	183	1791
RISPERIDONE	Dyskinesia	female_higher	0.8801938988938027	20.178031614342846	8.367880025006961	620	736	1356
TOPIRAMATE	Drug intolerance	female_higher	0.8799762054113482	13.908153222170473	5.769001558991322	1448	141	1589
ETANERCEPT	Rash	female_higher	0.8798639556105566	2.0207411689208414	0.8382829417336675	14345	1751	16096
ATOMOXETINE	Drug ineffective	female_higher	0.8797609919022891	3.223429038435212	1.3373428797440654	760	331	1091
LEUPRORELIN	Insomnia	female_higher	0.8788769541249305	2.5289334462613824	1.0501370684067433	506	613	1119
EMTRICITABINE;RILPIVIRINE;TENOFOVIR	Skeletal injury	female_higher	0.8787062978712425	1329.9376245147528	552.3495139683369	631	1511	2142
OLANZAPINE	Drug abuse	female_higher	0.878285858726386	11.843582671597344	4.920943672493938	845	801	1646
TOFACITINIB	Hand deformity	female_higher	0.8781547390617477	70.08468183189592	29.12361951968841	4630	97	4727
CERTOLIZUMAB	Anti-cyclic citrullinated peptide antibody positive	female_higher	0.8780579156882089	364.7997742516809	151.6068601273535	4003	47	4050
ADALIMUMAB	Abdominal adhesions	male_higher	-0.877564850532524	18.518460490467447	44.537563176433544	713	482	1195
FORMOTEROL;MOMETASONE	Wheezing	male_higher	-0.87719091633842	72.41348687472822	174.09192793749315	1057	922	1979
TRAMADOL	Headache	female_higher	0.8771394655939554	1.4920690636852019	0.620657626264936	2043	389	2432
TADALAFIL	Nausea	female_higher	0.8769441720156477	1.726675695707086	0.7183874904244394	1042	309	1351
CELECOXIB	Anxiety	female_higher	0.8768995019401661	2.5435601024781396	1.0583014454016968	926	94	1020
DOCETAXEL	Malignant neoplasm progression	male_higher	-0.876570891168091	5.761807508644302	13.84358737826492	1055	1057	2112
CODEINE;PROMETHAZINE	Dependence	female_higher	0.876040910030337	11508.573265513478	4792.495940764302	1051	1197	2248
CELECOXIB	Product use issue	female_higher	0.8755431492452282	4.429482811091968	1.8454805071505809	1168	144	1312
RITUXIMAB	Gastrooesophageal reflux disease	female_higher	0.8753283525636438	2.793335947670719	1.1640533821160475	988	190	1178
FLUTICASONE	Pain	female_higher	0.8751128555802763	1.3690684958979134	0.5706482538042713	1043	162	1205
ISOTRETINOIN	Dry skin	male_higher	-0.874784260679125	6.205172390170223	14.882223714388902	1155	901	2056
SECUKINUMAB	Drug intolerance	female_higher	0.8744941910223624	5.66839871401601	2.364135634923806	2803	452	3255
ALENDRONIC ACID	C-reactive protein increased	female_higher	0.8744020333398033	32.53262320136932	13.569726831855867	1346	50	1396
ERENUMAB	Pain	female_higher	0.8741081951691978	0.9440622467864772	0.39389481560818473	1229	61	1290
CERTOLIZUMAB	Anxiety	female_higher	0.8740797573736659	0.9664206418889333	0.403234963952383	1115	79	1194
TENOFOVIR	Anxiety	male_higher	-0.8740468004833448	5.1010769704944465	12.225188917373506	599	1915	2514
TOFACITINIB	Product use issue	female_higher	0.8740436103240983	3.018855632530398	1.2596503968235657	3832	359	4191
METHOTREXATE	Injection site reaction	female_higher	0.8736473907551517	2.30556953856172	0.9624052526077415	1211	110	1321
SECUKINUMAB	Anti-cyclic citrullinated peptide antibody positive	female_higher	0.8730011851377286	52.703557528191105	22.01406953812626	1803	25	1828
PETHIDINE	Drug hypersensitivity	female_higher	0.8729742761069801	126.86081261312577	52.99069041986711	2713	341	3054
METHOTREXATE	Liver disorder	female_higher	0.8729344985372105	9.24711365412057	3.8627407365671025	2034	465	2499
ETANERCEPT	Swelling	female_higher	0.8725416741706015	6.197623139122916	2.589912728852075	9822	890	10712
PREGABALIN	Road traffic accident	female_higher	0.8724226438987532	8.545181652439432	3.5713544827723442	1095	265	1360
PSEUDOEPHEDRINE	Insomnia	female_higher	0.8719319771981817	13.238918037018978	5.53575992215965	1233	62	1295
DICLOFENAC	Arthralgia	female_higher	0.8713152521890327	5.224451256440272	2.1859150268067555	4715	642	5357
SULFASALAZINE	Osteoarthritis	female_higher	0.8711922527776284	30.892787786086547	12.927159670120083	2144	101	2245
PARACETAMOL	Weight decreased	female_higher	0.8701067730592605	1.302366001688324	0.5455699988069709	1213	274	1487
ADALIMUMAB	Nail disorder	female_higher	0.8700253746948814	5.571345211624993	2.334064480878241	995	90	1085
ABATACEPT	Gastrointestinal disorder	female_higher	0.869960440180523	8.389084435300788	3.5147589614183126	3397	189	3586
BOTULINUM TOXIN	Hypoaesthesia	female_higher	0.8691069295857194	3.320839060765282	1.3925137269690961	1349	55	1404
CETIRIZINE	Urticaria	female_higher	0.868934008146842	12.249169471795325	5.137281910059968	2519	218	2737
GOLIMUMAB	Drug ineffective	female_higher	0.8686723524414481	5.402838214804654	2.2665346028909936	13529	1817	15346
RITUXIMAB	Intentional product use issue	female_higher	0.8682986903789953	15.781181565868346	6.622808334240695	4581	1599	6180
ERENUMAB	Migraine	male_higher	-0.8676306340250162	16.298747072249697	38.81158840042315	3364	380	3744
USTEKINUMAB	Psoriatic arthropathy	female_higher	0.8667138821861267	24.94414558130171	10.48478613003008	2431	503	2934
MACROGOL	Incorrect product administration duration	male_higher	-0.8666045434083798	25.148810368297294	59.82449170392794	750	580	1330
CETIRIZINE	Therapeutic product effect incomplete	female_higher	0.864983406192672	9.746430710595492	4.103817880669059	906	115	1021
SODIUM AUROTHIOMALATE	Condition aggravated	female_higher	0.863775697651763	32.46123296719114	13.68459637265908	1061	84	1145
NICOTINE	Product adhesion issue	male_higher	-0.8634388749296495	32.71724443111994	77.58244415397522	1279	706	1985
PANTOPRAZOLE	Vomiting	female_higher	0.8629500691043839	2.4574144476233566	1.0368214038633548	2174	423	2597
METHYLPREDNISOLONE	Erythema	female_higher	0.8627615230616097	2.8522132731587844	1.2036200896126157	1032	241	1273
DEXTROMETHORPHAN;QUINIDINE	Death	female_higher	0.8625849773952865	42.40050405870097	17.895965080661693	1717	767	2484
TRAMADOL	Vomiting	female_higher	0.8621662266319268	3.5357156314770837	1.4929432303367702	3079	727	3806
NAPROXEN	Memory impairment	female_higher	0.8616910087591835	4.615643620579581	1.9498653369546677	1267	175	1442
PARACETAMOL	Dyspnoea	female_higher	0.861361671243066	2.0194248791248817	0.8533812207600682	4049	763	4812
TOCILIZUMAB	Pain	female_higher	0.8611813179647139	7.281565325004886	3.077644520409829	14678	1411	16089
GLATIRAMER	Injection site erythema	male_higher	-0.8611545738370125	7.633270402783643	18.059483555126313	2149	427	2576
VITAMIN B9	Pain in extremity	female_higher	0.8609346530186792	7.3702111136112	3.1158802536685637	1348	90	1438
SULFASALAZINE	Contraindicated product administered	female_higher	0.8606388714541708	218.624335604418	92.45444372282353	6641	477	7118
PEMBROLIZUMAB	Platelet count decreased	female_higher	0.8600244285697649	4.7058463408749835	1.991287091782213	801	455	1256
TOCILIZUMAB	Therapeutic response decreased	female_higher	0.8599336131158463	6.247750801694383	2.643986759263886	1197	135	1332
TOFACITINIB	Haematochezia	male_higher	-0.8595613239966153	2.096270040391387	4.951650316165991	613	472	1085
HYDROXYCHLOROQUINE	Asthenia	female_higher	0.8595576764443185	2.4599978422064077	1.041438360260011	1803	197	2000
COBICISTAT;ELVITEGRAVIR;EMTRICITABINE;TENOFOVIR	Multiple fractures	female_higher	0.8588130562149905	382.80020217984486	162.1789137232585	557	1343	1900
DESOXIMETASONE	Musculoskeletal stiffness	female_higher	0.8586298499696752	62.6574394664973	26.55060596040771	2227	32	2259
TERIFLUNOMIDE	Multiple sclerosis	male_higher	-0.8583401323760138	17.64613979089455	41.63150378173193	1511	439	1950
ISOTRETINOIN	Depression	male_higher	-0.858241056919042	9.520734899048493	22.459486765909062	2231	2043	4274
ADALIMUMAB	Sciatica	female_higher	0.8574963541119361	5.852270723934079	2.482667010388957	1914	216	2130
DICLOFENAC	Product use issue	female_higher	0.8568377146418413	13.323457943457987	5.655839335396253	5026	979	6005
ALCOHOL	Completed suicide	female_higher	0.8567953067134502	214.16947473932578	90.91930300457159	1693	1266	2959
MYCOPHENOLIC ACID	Hypertension	female_higher	0.8558411215910661	3.8310040683959072	1.627891804295636	1356	533	1889
ADALIMUMAB	Grip strength decreased	female_higher	0.8557010842920081	12.114723178245725	5.148577280057491	1944	203	2147
TOFACITINIB	Pyrexia	female_higher	0.8553805720874088	2.0153292086728536	0.8567595161359398	3760	445	4205
PARACETAMOL	Dizziness	female_higher	0.8552303463997405	1.3536135817126116	0.5755365154887822	2524	398	2922
INTERFERON BETA-1A	Central nervous system lesion	male_higher	-0.8551830709945221	17.506034183320736	41.170776769300296	1062	378	1440
CORTISONE	Dyspnoea	female_higher	0.854663715272145	10.140434650320799	4.31400689778267	1828	104	1932
VITAMIN B9	C-reactive protein abnormal	female_higher	0.8538580284644413	307.13230931111656	130.7674560664997	1132	53	1185
SOMATROPIN	Device difficult to use	male_higher	-0.8535349690765646	3.287286523199867	7.718325439787288	426	748	1174
ACETYLSALICYLIC ACID	Drug hypersensitivity	female_higher	0.8535041351862955	4.846525764593074	2.064231445692625	2093	483	2576
AZATHIOPRINE	Fatigue	female_higher	0.8528633379787902	1.8360295239223918	0.7825026536386863	1376	289	1665
CETIRIZINE	Abdominal pain upper	female_higher	0.85230214497825	7.082184642940165	3.0200708172062827	1893	179	2072
TOFACITINIB	Therapeutic product effect decreased	female_higher	0.8519263375368418	14.71490525883385	6.277266441613269	3881	328	4209
PERTUZUMAB	Myelosuppression	female_higher	0.8511375223941311	53.57327508593878	22.871985526095116	1277	20	1297
FINGOLIMOD	Multiple sclerosis relapse	male_higher	-0.8509489670762522	24.43577641041165	57.22536658312634	5503	1523	7026
CARBOPLATIN	Erythema	female_higher	0.8507055513076176	2.667773905154577	1.1394421835283095	1390	281	1671
LEFLUNOMIDE	Peripheral swelling	female_higher	0.8497175521158407	16.40128569234376	7.012134690995117	5890	392	6282
PANTOPRAZOLE	Malaise	female_higher	0.8496131697826783	2.1162465751383057	0.9048653474662537	1968	391	2359
OLANZAPINE	Dystonia	female_higher	0.848405482117915	61.63380175003055	26.38524540209281	625	380	1005
METHOTREXATE	Hepatitis	female_higher	0.8466404056737518	10.166521011676986	4.359945958517017	1222	278	1500
HYDROXYCHLOROQUINE	Maternal exposure during pregnancy	female_higher	0.8462144327708598	16.327691312723914	7.0051674731625955	4361	26	4387
SECUKINUMAB	Pneumonia	female_higher	0.8461377648967692	2.426979329919854	1.0413413534863396	3121	971	4092
ZOLEDRONIC ACID	Neutropenia	female_higher	0.8460052589069795	5.486929268330514	2.3545826858708603	906	162	1068
MONTELUKAST	Anxiety	male_higher	-0.8459079856535374	6.420775819891253	14.961001870754359	1434	1229	2663
CICLOSPORIN	Eye irritation	female_higher	0.8457289544194677	54.77902195447648	23.513585375377435	4432	872	5304
SALBUTAMOL	Pain	female_higher	0.8455766714865708	0.9781346042190319	0.4199226892852899	1740	298	2038
APREMILAST	Dyspnoea	female_higher	0.8455522665958564	0.5557270835562612	0.23858485905995228	1425	279	1704
PREDNISONE	Crohn's disease	female_higher	0.8449952644803845	4.0404041770588845	1.7355935633189532	1040	358	1398
USTEKINUMAB	Arthralgia	female_higher	0.8448211621842763	3.1097947826642893	1.3360741506370244	3305	640	3945
GALCANEZUMAB	Headache	male_higher	-0.8446482271619344	2.1399785868043795	4.980070512034795	1624	298	1922
TOCILIZUMAB	Nasopharyngitis	female_higher	0.8437888766105992	7.3248885412036175	3.150272830546688	5389	429	5818
METHOTREXATE	Depression	female_higher	0.8435893229304553	1.7329695013882125	0.7454606637523551	2492	408	2900
TRAMADOL	Fatigue	female_higher	0.8434437825160344	0.980262596998229	0.42173481219109854	1571	445	2016
DUPILUMAB	Skin irritation	male_higher	-0.8432139045402204	1.653818866573351	3.843183204835439	1128	833	1961
PARACETAMOL	Diarrhoea	female_higher	0.8425667478818962	1.1213745162244326	0.4828681864877912	2758	500	3258
LEFLUNOMIDE	Muscular weakness	female_higher	0.8423755313011514	4.955720398156534	2.134360380137069	1169	85	1254
SECUKINUMAB	Incorrect route of product administration	female_higher	0.8422439560411554	11.967627565584467	5.154970245694142	787	236	1023
PREDNISONE	Fall	female_higher	0.8421513721598818	1.4680925785935082	0.6324289608695212	2034	560	2594
CICLOSPORIN	Eye pain	female_higher	0.842133044534318	17.5680780042743	7.568163691308965	1720	309	2029
ALPELISIB	Hyperglycaemia	female_higher	0.8421135171658634	175.57685744471493	75.63834503325123	1238	47	1285
APREMILAST	Alopecia	female_higher	0.8412101569795987	1.8889545841358029	0.8144953084220251	2346	101	2447
ETANERCEPT	Therapeutic product effect decreased	female_higher	0.8411409585957288	11.839994447179082	5.105621572890044	7205	931	8136
MORPHINE	Asthenia	female_higher	0.8409998920761047	1.1296363980854156	0.4871885411172766	826	370	1196
LEUPRORELIN	Nausea	female_higher	0.8406613020911052	1.1332065367933954	0.48889377375222814	771	679	1450
PREDNISONE	Paraesthesia	female_higher	0.8406049008216341	2.445934184000691	1.0552969837273338	1650	342	1992
MORPHINE	Abdominal pain	female_higher	0.8401832863882267	1.9067510232796208	0.8230136212899074	895	318	1213
TOPIRAMATE	Depression	female_higher	0.8401513984517657	4.726748133531956	2.0402779925309784	954	124	1078
RISPERIDONE	Fall	female_higher	0.8397326662763465	1.6261857666242716	0.702229212961659	576	539	1115
BUPRENORPHINE	Off label use	female_higher	0.8394893181865974	0.6358464875304579	0.2746418387379195	1080	397	1477
DABIGATRAN	Lower gastrointestinal haemorrhage	female_higher	0.8386850326775139	101.15107776136738	43.72544446929155	543	514	1057
TOFACITINIB	Pruritus	female_higher	0.8383667640268291	1.3346184984742933	0.5771106391199492	3351	262	3613
INFLIXIMAB	Depression	female_higher	0.8380771128171242	1.9326395676116372	0.835946726114215	1820	373	2193
PANTOPRAZOLE	Fatigue	female_higher	0.8374227594453721	1.9075465051260652	0.8256330154410386	2888	711	3599
ADALIMUMAB	Lower limb fracture	female_higher	0.8356867350815718	3.2582222627603112	1.4126890183483847	1369	163	1532
METHOTREXATE	C-reactive protein increased	female_higher	0.8350572426834941	23.72302721530388	10.29222695950769	3837	995	4832
BEVACIZUMAB	Febrile neutropenia	female_higher	0.8346560158171856	8.211722803507227	3.564082750299428	731	453	1184
CELECOXIB	Dizziness	female_higher	0.8340413561932135	2.871507021095832	1.2470685413993474	1812	202	2014
TOFACITINIB	Hip arthroplasty	female_higher	0.8338856240325658	12.623770497679773	5.48323886465303	1166	91	1257
ONDANSETRON	Maternal exposure during pregnancy	female_higher	0.8336315828821006	15.409176303530451	6.694803396201717	1418	17	1435
SOFOSBUVIR	Drug ineffective	male_higher	-0.8336021520078888	1.0324432182648273	2.3762656526753907	418	1217	1635
IBUPROFEN	Decreased appetite	female_higher	0.8335020916220799	1.643132834349012	0.7139820855848309	899	266	1165
NAPROXEN	Urticaria	female_higher	0.833052902733777	6.606829554505065	2.8721216061603707	1985	239	2224
LISDEXAMFETAMINE	Intentional self-injury	female_higher	0.8325436965899091	95.1892991546223	41.40177834291612	784	241	1025
OXYCODONE;PARACETAMOL	Vomiting	female_higher	0.8324397316714622	1.492380205548928	0.6491656000921141	1188	383	1571
NAPROXEN	Peripheral swelling	female_higher	0.8323314254426819	6.09558333193225	2.65178510977685	2041	295	2336
DOXYCYCLINE	Rash	female_higher	0.8314863425260199	5.043305417820657	2.1958634960781844	1341	291	1632
AZATHIOPRINE	Drug hypersensitivity	female_higher	0.8314599693437854	8.411102781977243	3.6623046077827857	1808	232	2040
APREMILAST	Peripheral swelling	female_higher	0.8313719006782626	1.9018574086897393	0.8281666236842682	1695	269	1964
SULFASALAZINE	Diarrhoea	female_higher	0.8299070081008382	3.236405826046058	1.411363689981993	3048	254	3302
ETANERCEPT	Skin plaque	male_higher	-0.8289113797737904	5.97253293722787	13.682019078903037	797	587	1384
LANSOPRAZOLE	Renal injury	female_higher	0.8285825201059955	313.6184123114051	136.94706706437475	4014	3038	7052
LEFLUNOMIDE	Insomnia	female_higher	0.828497223775397	5.326928503014334	2.3262966498571727	2813	203	3016
DUPILUMAB	Skin burning sensation	male_higher	-0.8281357834633739	2.379437990107809	5.4466465352123965	2554	1400	3954
MORPHINE	Decreased appetite	female_higher	0.8276304830428274	1.5352399165507649	0.6710284008242059	699	345	1044
DUPILUMAB	Injection site urticaria	male_higher	-0.8275387034511505	6.426858780652536	14.70260364448837	2101	859	2960
OCRELIZUMAB	Multiple sclerosis relapse	male_higher	-0.8270197286485557	9.978231734884615	22.815169014622683	1563	557	2120
HYDROMORPHONE	Dyspnoea	female_higher	0.8264225495550845	1.1728895340103418	0.5132705637015798	929	392	1321
